lemma	uri	id_synset	UMR_id
finis	http://lila-erc.eu/data/id/lemma/103321	n#05982152	finis-09
finis	http://lila-erc.eu/data/id/lemma/103321	n#06398401	finis-10
finis	http://lila-erc.eu/data/id/lemma/103321	n#06738281	finis-11
finis	http://lila-erc.eu/data/id/lemma/103321	n#06744396	finis-12
finis	http://lila-erc.eu/data/id/lemma/103321	n#07291312	finis-13
finis	http://lila-erc.eu/data/id/lemma/103321	n#07291794	finis-14
finis	http://lila-erc.eu/data/id/lemma/103321	n#07292694	finis-15
finis	http://lila-erc.eu/data/id/lemma/103321	n#07355491	finis-16
finis	http://lila-erc.eu/data/id/lemma/103321	n#08512259	finis-17
finis	http://lila-erc.eu/data/id/lemma/103321	n#08512736	finis-18
finis	http://lila-erc.eu/data/id/lemma/103321	n#08544813	finis-19
finis	http://lila-erc.eu/data/id/lemma/103321	n#08556491	finis-20
finis	http://lila-erc.eu/data/id/lemma/103321	n#08565894	finis-21
finis	http://lila-erc.eu/data/id/lemma/103321	n#08566028	finis-22
finis	http://lila-erc.eu/data/id/lemma/103321	n#08567877	finis-23
finis	http://lila-erc.eu/data/id/lemma/103321	n#08568978	finis-24
finis	http://lila-erc.eu/data/id/lemma/103321	n#08592656	finis-25
finis	http://lila-erc.eu/data/id/lemma/103321	n#08593130	finis-26
finis	http://lila-erc.eu/data/id/lemma/103321	n#08630985	finis-27
finis	http://lila-erc.eu/data/id/lemma/103321	n#11410625	finis-28
finis	http://lila-erc.eu/data/id/lemma/103321	n#11444117	finis-29
finis	http://lila-erc.eu/data/id/lemma/103321	n#13758296	finis-30
finis	http://lila-erc.eu/data/id/lemma/103321	n#13903079	finis-31
finis	http://lila-erc.eu/data/id/lemma/103321	n#13940456	finis-32
finis	http://lila-erc.eu/data/id/lemma/103321	n#15266911	finis-33
finis	http://lila-erc.eu/data/id/lemma/103321	n#15268857	finis-34
fratria	http://lila-erc.eu/data/id/lemma/103322	n#10207169	fratria-01
finitio	http://lila-erc.eu/data/id/lemma/103324	n#00164345	finitio-01
finitio	http://lila-erc.eu/data/id/lemma/103324	n#00385791	finitio-02
finitio	http://lila-erc.eu/data/id/lemma/103324	n#00397953	finitio-03
finitio	http://lila-erc.eu/data/id/lemma/103324	n#00808182	finitio-04
finitio	http://lila-erc.eu/data/id/lemma/103324	n#03892891	finitio-05
finitio	http://lila-erc.eu/data/id/lemma/103324	n#05124057	finitio-06
finitio	http://lila-erc.eu/data/id/lemma/103324	n#05162455	finitio-07
finitio	http://lila-erc.eu/data/id/lemma/103324	n#05913538	finitio-08
finitio	http://lila-erc.eu/data/id/lemma/103324	n#05980875	finitio-09
finitio	http://lila-erc.eu/data/id/lemma/103324	n#06532330	finitio-10
finitio	http://lila-erc.eu/data/id/lemma/103324	n#06652242	finitio-11
finitio	http://lila-erc.eu/data/id/lemma/103324	n#06738281	finitio-12
finitio	http://lila-erc.eu/data/id/lemma/103324	n#06744396	finitio-13
finitio	http://lila-erc.eu/data/id/lemma/103324	n#07262108	finitio-14
finitio	http://lila-erc.eu/data/id/lemma/103324	n#07291312	finitio-15
finitio	http://lila-erc.eu/data/id/lemma/103324	n#07291794	finitio-16
finitio	http://lila-erc.eu/data/id/lemma/103324	n#08441203	finitio-17
finitio	http://lila-erc.eu/data/id/lemma/103324	n#08512259	finitio-18
finitio	http://lila-erc.eu/data/id/lemma/103324	n#08568978	finitio-19
finitio	http://lila-erc.eu/data/id/lemma/103324	n#08592656	finitio-20
finitio	http://lila-erc.eu/data/id/lemma/103324	n#08593130	finitio-21
finitio	http://lila-erc.eu/data/id/lemma/103324	n#11444117	finitio-22
finitio	http://lila-erc.eu/data/id/lemma/103324	n#13758296	finitio-23
finitio	http://lila-erc.eu/data/id/lemma/103324	n#13903079	finitio-24
finitio	http://lila-erc.eu/data/id/lemma/103324	n#13903576	finitio-25
finitio	http://lila-erc.eu/data/id/lemma/103324	n#14460974	finitio-26
finitio	http://lila-erc.eu/data/id/lemma/103324	n#15143477	finitio-27
finitio	http://lila-erc.eu/data/id/lemma/103324	n#15266911	finitio-28
finitio	http://lila-erc.eu/data/id/lemma/103324	n#15267536	finitio-29
finitio	http://lila-erc.eu/data/id/lemma/103324	n#15268857	finitio-30
fio	http://lila-erc.eu/data/id/lemma/103328	v#00149583	fio-01
fio	http://lila-erc.eu/data/id/lemma/103328	v#00339934	fio-02
fio	http://lila-erc.eu/data/id/lemma/103328	v#00340704	fio-03
fio	http://lila-erc.eu/data/id/lemma/103328	v#00344643	fio-04
fio	http://lila-erc.eu/data/id/lemma/103328	v#02593912	fio-05
fio	http://lila-erc.eu/data/id/lemma/103328	v#02624263	fio-06
fio	http://lila-erc.eu/data/id/lemma/103328	v#02626604	fio-07
firmamen	http://lila-erc.eu/data/id/lemma/103329	n#04011242	firmamen-01
firmamen	http://lila-erc.eu/data/id/lemma/103329	n#04359589	firmamen-02
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#01017320	firmamentum-01
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#01215902	firmamentum-02
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#02929289	firmamentum-03
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#04011242	firmamentum-04
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#04359589	firmamentum-05
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#05693919	firmamentum-06
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#05694232	firmamentum-07
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#08521267	firmamentum-08
firmamentum	http://lila-erc.eu/data/id/lemma/103331	n#10432957	firmamentum-09
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#04738641	firmitas-01
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#04777852	firmitas-02
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#04778401	firmitas-03
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#04809453	firmitas-04
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#04861486	firmitas-05
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#04920000	firmitas-06
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#04938110	firmitas-07
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#05030806	firmitas-08
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#05031012	firmitas-09
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#05053688	firmitas-10
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#05616246	firmitas-11
firmitas	http://lila-erc.eu/data/id/lemma/103333	n#13962166	firmitas-12
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#04670022	firmitudo-01
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#04738641	firmitudo-02
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#04777852	firmitudo-03
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#04778401	firmitudo-04
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#04861486	firmitudo-05
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#04877783	firmitudo-06
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#04938110	firmitudo-07
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#05029706	firmitudo-08
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#05035353	firmitudo-09
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#05053688	firmitudo-10
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#05192130	firmitudo-11
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#13970124	firmitudo-12
firmitudo	http://lila-erc.eu/data/id/lemma/103334	n#14546844	firmitudo-13
firmo	http://lila-erc.eu/data/id/lemma/103335	v#00157950	firmo-01
firmo	http://lila-erc.eu/data/id/lemma/103335	v#00199912	firmo-02
firmo	http://lila-erc.eu/data/id/lemma/103335	v#00220869	firmo-03
firmo	http://lila-erc.eu/data/id/lemma/103335	v#00221840	firmo-04
firmo	http://lila-erc.eu/data/id/lemma/103335	v#00223250	firmo-05
firmo	http://lila-erc.eu/data/id/lemma/103335	v#00664788	firmo-06
firmo	http://lila-erc.eu/data/id/lemma/103335	v#00665886	firmo-07
firmo	http://lila-erc.eu/data/id/lemma/103335	v#01011031	firmo-08
firmo	http://lila-erc.eu/data/id/lemma/103335	v#01087197	firmo-09
firmo	http://lila-erc.eu/data/id/lemma/103335	v#01817938	firmo-10
firmo	http://lila-erc.eu/data/id/lemma/103335	v#02476518	firmo-11
firmo	http://lila-erc.eu/data/id/lemma/103335	v#02663340	firmo-12
firmo	http://lila-erc.eu/data/id/lemma/103335	v#02681795	firmo-13
firmus	http://lila-erc.eu/data/id/lemma/103336	a#00583239	firmus-01
firmus	http://lila-erc.eu/data/id/lemma/103336	a#00583581	firmus-02
firmus	http://lila-erc.eu/data/id/lemma/103336	a#00614990	firmus-03
firmus	http://lila-erc.eu/data/id/lemma/103336	a#00842199	firmus-04
firmus	http://lila-erc.eu/data/id/lemma/103336	a#01125006	firmus-05
firmus	http://lila-erc.eu/data/id/lemma/103336	a#01225398	firmus-06
firmus	http://lila-erc.eu/data/id/lemma/103336	a#01825671	firmus-07
firmus	http://lila-erc.eu/data/id/lemma/103336	a#01990653	firmus-08
firmus	http://lila-erc.eu/data/id/lemma/103336	a#02037708	firmus-09
firmus	http://lila-erc.eu/data/id/lemma/103336	a#02290998	firmus-10
firmus	http://lila-erc.eu/data/id/lemma/103336	a#02498708	firmus-11
fistula	http://lila-erc.eu/data/id/lemma/103349	n#02984469	fistula-01
fistula	http://lila-erc.eu/data/id/lemma/103349	n#03786901	fistula-02
fistula	http://lila-erc.eu/data/id/lemma/103349	n#03884397	fistula-03
fistula	http://lila-erc.eu/data/id/lemma/103349	n#03945615	fistula-04
fistula	http://lila-erc.eu/data/id/lemma/103349	n#04067143	fistula-05
fistula	http://lila-erc.eu/data/id/lemma/103349	n#05245906	fistula-06
fistula	http://lila-erc.eu/data/id/lemma/103349	n#05246511	fistula-07
fistula	http://lila-erc.eu/data/id/lemma/103349	n#05303402	fistula-08
fistula	http://lila-erc.eu/data/id/lemma/103349	n#05548032	fistula-09
fistula	http://lila-erc.eu/data/id/lemma/103349	n#09393108	fistula-10
fistula	http://lila-erc.eu/data/id/lemma/103349	n#12136206	fistula-11
fistula	http://lila-erc.eu/data/id/lemma/103349	n#13901321	fistula-12
fistula	http://lila-erc.eu/data/id/lemma/103349	n#13911517	fistula-13
fistula	http://lila-erc.eu/data/id/lemma/103349	n#13912115	fistula-14
flagellum	http://lila-erc.eu/data/id/lemma/103377	n#02584643	flagellum-01
flagellum	http://lila-erc.eu/data/id/lemma/103377	n#02737833	flagellum-02
flagellum	http://lila-erc.eu/data/id/lemma/103377	n#04149968	flagellum-03
flagellum	http://lila-erc.eu/data/id/lemma/103377	n#04577769	flagellum-04
flagellum	http://lila-erc.eu/data/id/lemma/103377	n#05195175	flagellum-05
flagellum	http://lila-erc.eu/data/id/lemma/103377	n#13164763	flagellum-06
flagitatio	http://lila-erc.eu/data/id/lemma/103378	n#07186828	flagitatio-01
flagitatio	http://lila-erc.eu/data/id/lemma/103378	n#07188385	flagitatio-02
flagitatio	http://lila-erc.eu/data/id/lemma/103378	n#13461162	flagitatio-03
flagitium	http://lila-erc.eu/data/id/lemma/103382	n#06709533	flagitium-01
flagitium	http://lila-erc.eu/data/id/lemma/103382	n#07188385	flagitium-02
flagitium	http://lila-erc.eu/data/id/lemma/103382	n#07191279	flagitium-03
flagitium	http://lila-erc.eu/data/id/lemma/103382	n#07306252	flagitium-04
flagitium	http://lila-erc.eu/data/id/lemma/103382	n#07506569	flagitium-05
flagitium	http://lila-erc.eu/data/id/lemma/103382	n#14440137	flagitium-06
flagitium	http://lila-erc.eu/data/id/lemma/103382	n#14441230	flagitium-07
flagro	http://lila-erc.eu/data/id/lemma/103388	v#00065639	flagro-01
flagro	http://lila-erc.eu/data/id/lemma/103388	v#00103317	flagro-02
flagro	http://lila-erc.eu/data/id/lemma/103388	v#00196364	flagro-03
flagro	http://lila-erc.eu/data/id/lemma/103388	v#00377002	flagro-04
flagro	http://lila-erc.eu/data/id/lemma/103388	v#01101734	flagro-05
flagro	http://lila-erc.eu/data/id/lemma/103388	v#01767612	flagro-06
flagro	http://lila-erc.eu/data/id/lemma/103388	v#01796033	flagro-07
flagro	http://lila-erc.eu/data/id/lemma/103388	v#01829292	flagro-08
flagro	http://lila-erc.eu/data/id/lemma/103388	v#02722902	flagro-09
flagro	http://lila-erc.eu/data/id/lemma/103388	v#02723016	flagro-10
flagro	http://lila-erc.eu/data/id/lemma/103388	v#02768874	flagro-11
flagrum	http://lila-erc.eu/data/id/lemma/103389	n#01163047	flagrum-01
flagrum	http://lila-erc.eu/data/id/lemma/103389	n#03643907	flagrum-02
flagrum	http://lila-erc.eu/data/id/lemma/103389	n#04149968	flagrum-03
flagrum	http://lila-erc.eu/data/id/lemma/103389	n#04577769	flagrum-04
flamen	http://lila-erc.eu/data/id/lemma/103391	n#10094954	flamen-01
flamma	http://lila-erc.eu/data/id/lemma/103402	n#04952570	flamma-01
flamma	http://lila-erc.eu/data/id/lemma/103402	n#07481375	flamma-02
flamma	http://lila-erc.eu/data/id/lemma/103402	n#07544129	flamma-03
flamma	http://lila-erc.eu/data/id/lemma/103402	n#07555402	flamma-04
flamma	http://lila-erc.eu/data/id/lemma/103402	n#13480848	flamma-05
folium	http://lila-erc.eu/data/id/lemma/103406	n#04486445	folium-01
folium	http://lila-erc.eu/data/id/lemma/103406	n#06256229	folium-02
folium	http://lila-erc.eu/data/id/lemma/103406	n#11690455	folium-03
folium	http://lila-erc.eu/data/id/lemma/103406	n#13152742	folium-04
flammeus	http://lila-erc.eu/data/id/lemma/103410	a#00394562	flammeus-01
flammeus	http://lila-erc.eu/data/id/lemma/103410	a#01256735	flammeus-02
flammeus	http://lila-erc.eu/data/id/lemma/103410	a#01726235	flammeus-03
flammidus	http://lila-erc.eu/data/id/lemma/103412	a#01256735	flammidus-01
flammidus	http://lila-erc.eu/data/id/lemma/103412	a#01726235	flammidus-02
flammifer	http://lila-erc.eu/data/id/lemma/103416	a#01248958	flammifer-01
flammifer	http://lila-erc.eu/data/id/lemma/103416	a#01256735	flammifer-02
flammiger	http://lila-erc.eu/data/id/lemma/103417	a#01248958	flammiger-01
flammiger	http://lila-erc.eu/data/id/lemma/103417	a#01256735	flammiger-02
faenisex	http://lila-erc.eu/data/id/lemma/103429	n#09971135	faenisex2-01
faenisex	http://lila-erc.eu/data/id/lemma/103429	n#09985279	faenisex2-02
flauus	http://lila-erc.eu/data/id/lemma/103442	a#00243606	flauus-01
flauus	http://lila-erc.eu/data/id/lemma/103442	a#00374390	flauus-02
flauus	http://lila-erc.eu/data/id/lemma/103442	a#00375217	flauus-03
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00109660	flecto-01
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00123170	flecto-02
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00126264	flecto-03
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00150287	flecto-04
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00362128	flecto-05
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00390215	flecto-06
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00549771	flecto-07
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00680841	flecto-08
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00769553	flecto-09
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00898691	flecto-10
flecto	http://lila-erc.eu/data/id/lemma/103444	v#00982293	flecto-11
flecto	http://lila-erc.eu/data/id/lemma/103444	v#01223616	flecto-12
flecto	http://lila-erc.eu/data/id/lemma/103444	v#01767949	flecto-13
flecto	http://lila-erc.eu/data/id/lemma/103444	v#01907258	flecto-14
flecto	http://lila-erc.eu/data/id/lemma/103444	v#01912159	flecto-15
flecto	http://lila-erc.eu/data/id/lemma/103444	v#01931768	flecto-16
flecto	http://lila-erc.eu/data/id/lemma/103444	v#01935104	flecto-17
flecto	http://lila-erc.eu/data/id/lemma/103444	v#02034300	flecto-18
flecto	http://lila-erc.eu/data/id/lemma/103444	v#02034511	flecto-19
flecto	http://lila-erc.eu/data/id/lemma/103444	v#02034986	flecto-20
flecto	http://lila-erc.eu/data/id/lemma/103444	v#02035919	flecto-21
flecto	http://lila-erc.eu/data/id/lemma/103444	v#02072849	flecto-22
flecto	http://lila-erc.eu/data/id/lemma/103444	v#02453321	flecto-23
flecto	http://lila-erc.eu/data/id/lemma/103444	v#02703790	flecto-24
fleo	http://lila-erc.eu/data/id/lemma/103446	v#00066191	fleo-01
fleo	http://lila-erc.eu/data/id/lemma/103446	v#01802219	fleo-02
flexanimus	http://lila-erc.eu/data/id/lemma/103448	a#01559903	flexanimus-01
flexanimus	http://lila-erc.eu/data/id/lemma/103448	a#01560513	flexanimus-02
flexibilitas	http://lila-erc.eu/data/id/lemma/103451	n#04659287	flexibilitas-01
flexibilitas	http://lila-erc.eu/data/id/lemma/103451	n#05022457	flexibilitas-02
flexibilitas	http://lila-erc.eu/data/id/lemma/103451	n#05022709	flexibilitas-03
flexiloquus	http://lila-erc.eu/data/id/lemma/103453	a#00895442	flexiloquus-01
flexiloquus	http://lila-erc.eu/data/id/lemma/103453	a#02176841	flexiloquus-02
floreo	http://lila-erc.eu/data/id/lemma/103470	v#00250181	floreo-01
floreo	http://lila-erc.eu/data/id/lemma/103470	v#00293760	floreo-02
floreo	http://lila-erc.eu/data/id/lemma/103470	v#00294245	floreo-03
floreo	http://lila-erc.eu/data/id/lemma/103470	v#00310386	floreo-04
floreo	http://lila-erc.eu/data/id/lemma/103470	v#00357854	floreo-05
floreo	http://lila-erc.eu/data/id/lemma/103470	v#01812324	floreo-06
floreo	http://lila-erc.eu/data/id/lemma/103470	v#01830042	floreo-07
floreo	http://lila-erc.eu/data/id/lemma/103470	v#02160944	floreo-08
floreo	http://lila-erc.eu/data/id/lemma/103470	v#02342800	floreo-09
floreo	http://lila-erc.eu/data/id/lemma/103470	v#02673965	floreo-10
floreo	http://lila-erc.eu/data/id/lemma/103470	v#02715812	floreo-11
floreo	http://lila-erc.eu/data/id/lemma/103470	v#02716048	floreo-12
flos	http://lila-erc.eu/data/id/lemma/103489	n#03138669	flos-01
flos	http://lila-erc.eu/data/id/lemma/103489	n#03138856	flos-02
flos	http://lila-erc.eu/data/id/lemma/103489	n#03169390	flos-03
flos	http://lila-erc.eu/data/id/lemma/103489	n#03282401	flos-04
flos	http://lila-erc.eu/data/id/lemma/103489	n#04362025	flos-05
flos	http://lila-erc.eu/data/id/lemma/103489	n#04954920	flos-06
flos	http://lila-erc.eu/data/id/lemma/103489	n#05714466	flos-07
flos	http://lila-erc.eu/data/id/lemma/103489	n#05790242	flos-08
flos	http://lila-erc.eu/data/id/lemma/103489	n#11669335	flos-09
flos	http://lila-erc.eu/data/id/lemma/103489	n#11669921	flos-10
flos	http://lila-erc.eu/data/id/lemma/103489	n#13439570	flos-11
flos	http://lila-erc.eu/data/id/lemma/103489	n#13967581	flos-12
flos	http://lila-erc.eu/data/id/lemma/103489	n#14839846	flos-13
flos	http://lila-erc.eu/data/id/lemma/103489	n#14840092	flos-14
flos	http://lila-erc.eu/data/id/lemma/103489	n#15295045	flos-15
fluctio	http://lila-erc.eu/data/id/lemma/103498	n#00329227	fluctio-01
fluctio	http://lila-erc.eu/data/id/lemma/103498	n#14005892	fluctio-02
fluctio	http://lila-erc.eu/data/id/lemma/103498	n#14852450	fluctio-03
fluctuo	http://lila-erc.eu/data/id/lemma/103504	v#00270699	fluctuo-01
fluctuo	http://lila-erc.eu/data/id/lemma/103504	v#01767612	fluctuo-02
fluctuo	http://lila-erc.eu/data/id/lemma/103504	v#01901289	fluctuo-03
fluctuo	http://lila-erc.eu/data/id/lemma/103504	v#01901783	fluctuo-04
fluctuo	http://lila-erc.eu/data/id/lemma/103504	v#01904293	fluctuo-05
fluctuo	http://lila-erc.eu/data/id/lemma/103504	v#02041206	fluctuo-06
fluctuo	http://lila-erc.eu/data/id/lemma/103504	v#02041422	fluctuo-07
fluctuo	http://lila-erc.eu/data/id/lemma/103504	v#02706046	fluctuo-08
flumen	http://lila-erc.eu/data/id/lemma/103514	n#00329227	flumen-01
flumen	http://lila-erc.eu/data/id/lemma/103514	n#00329819	flumen-02
flumen	http://lila-erc.eu/data/id/lemma/103514	n#07069210	flumen-03
flumen	http://lila-erc.eu/data/id/lemma/103514	n#07406765	flumen-04
flumen	http://lila-erc.eu/data/id/lemma/103514	n#07440617	flumen-05
flumen	http://lila-erc.eu/data/id/lemma/103514	n#08461595	flumen-06
flumen	http://lila-erc.eu/data/id/lemma/103514	n#09411430	flumen-07
flumen	http://lila-erc.eu/data/id/lemma/103514	n#13777344	flumen-08
flumen	http://lila-erc.eu/data/id/lemma/103514	n#14005892	flumen-09
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00069012	fluo-01
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00074834	fluo-02
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00251791	fluo-03
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00310812	fluo-04
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00376106	fluo-05
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00419137	fluo-06
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00550546	fluo-07
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00570907	fluo-08
fluo	http://lila-erc.eu/data/id/lemma/103519	v#00935827	fluo-09
fluo	http://lila-erc.eu/data/id/lemma/103519	v#01482075	fluo-10
fluo	http://lila-erc.eu/data/id/lemma/103519	v#01542668	fluo-11
fluo	http://lila-erc.eu/data/id/lemma/103519	v#01605692	fluo-12
fluo	http://lila-erc.eu/data/id/lemma/103519	v#01887576	fluo-13
fluo	http://lila-erc.eu/data/id/lemma/103519	v#01985524	fluo-14
fluo	http://lila-erc.eu/data/id/lemma/103519	v#02025353	fluo-15
